041806776;КБ "КООПТОРГБАНК";30101810000000000776
041809718;КБ "НАНС";30101810700000000718
041806810;КБ "Р.О.С.ТРАНСБАНК";30101810500000000810
041806784;КБ "РИТ-БАНК";30101810500000000784
041824710;КРАСНОАРМЕЙСКИЙ ФОАО АКБ "ВОЛГОПРОМБАНК";30101810400000000710
041814741;МИХАЙЛОВСКИЙ ФОАО АКБ "ВОЛГОПРОМБАНК";30101810700000000741
041806799;ОАО "АКБ"КОР";30101810100000000799
041806794;ОАО АКБ "ВОЛГОПРОМБАНК";30101810600000000794
041814815;ОАО КБ "МИХАЙЛОВСКИЙ ПЖСБ";30101810500000000815
041806791;ОАО КБ "РУСЮГБАНК";30101810700000000791
041806831;ОАО НОКССБАНК;30101810000000000831
041806789;ООО КБ "САВА";30101810000000000789
041809796;ОТД. "АГРОПРОМБАНК";30101810900000000796
041817774;УРЮПИНСКИЙ ФИЛИАЛ ОАО АКБ "СЕЛЬМАШБАНК";30101810600000000774
041806835;Ф.ЗАО АКБ"ЭКСПРЕСС-ВОЛГА"В Г.ВОЛГОГРАД;30101810200000000835
041806823;ФАБ "ИМПЕРИАЛ" В Г.ВОЛГОГРАДЕ;30101810500000000823
041806909;ФАКБ "АБСОЛЮТ БАНК" (ЗАО) В Г.ВОЛГОГРАДЕ;30101810000000000909
041822818;ФАКБ "ВОЛГОПРОМБАНК";30101810900000000818
041806767;ФАКБ "ВОЛГОПРОМБАНК" ДЗЕРЖИНСКИЙ;30101810200000000767
041824773;ФАКБ "ВОЛГОПРОМБАНК" КИРОВСКИЙ;30101810900000000773
041806730;ФАКБ "ВОЛГОПРОМБАНК" КРАСНООКТЯБРЬСКИЙ;30101810800000000730
041806754;ФАКБ "ВОЛГОПРОМБАНК" СОВЕТСКИЙ;30101810200000000754
041806892;ФАКБ "ИНВЕСТТОРГБАНК" (ОАО)"ВОЛГОГРАДСКИЙ";30101810900000000892
041806905;ФАКБ "МФТ-БАНК" (ОАО) "ВОЛГОГРАДСКИЙ";30101810800000000905
041856805;ФАКБ "НЕФТЕХИМБАНК";30101810400000000805
041806844;ФАКБ "СБС-АГРО";30101810000000000844
041806856;ФАКБ "ЮНИБЕСТ";30101810700000000856
041806828;ФАКБ ДУБОВСКИЙ ФИЛИАЛ АКБ "ВОЛГО-ДОН БАНК";30101810000000000828
041806832;ФАКБ ФИЛИАЛ В Г.ВОЛГОГРАДЕ ОАО АБ "ИНКОМБАНК";30101810300000000832
041806897;ФИЛИАЛ "ВОЛГОГРАД" АКБ "НРБАНК" (ОАО);30101810400000000897
041806876;ФИЛИАЛ "ВОЛГОГРАДСКИЙ" МЕЖБИЗНЕСБАНКА (ООО);30101810900000000876
041806857;ФИЛИАЛ "ВОЛГОГРАДСКИЙ" ОАО "АЛЬФА-БАНК";30101810000000000857
041806859;ФИЛИАЛ "ВОЛГОГРАДСКИЙ" ОАО "ИМПЭКСБАНК";30101810600000000859
041806858;ФИЛИАЛ "ВОЛГОГРАДСКИЙ" ОАО "СОБИНБАНК";30101810300000000858
041824883;ФИЛИАЛ "ВОЛГОГРАДСКИЙ" ОАО АКБ "АВАНГАРД";30101810900000000883
041806880;ФИЛИАЛ "ВОЛГОГРАДСКИЙ" ОАО КБ "ДОНБАНК";30101810200000000880
041806882;ФИЛИАЛ "ВОЛГОГРАДСКИЙ" ООО "СЛАВИНВЕСТБАНК";30101810800000000882
041806869;ФИЛИАЛ "ВОЛГОГРАДСКИЙ" ООО КБ "ФДБ";30101810700000000869
041856900;ФИЛИАЛ "ВОЛГОСТРОЙИНВЕСТ" КБ "СУНЖА" ООО;30101810800000000900
041856885;ФИЛИАЛ "ВОЛЖСКИЙ" АКБ "ИНТРАСТБАНК" (ОАО);30101810200000000885
041856890;ФИЛИАЛ "ВОЛЖСКИЙ" ОАО "СКБ-БАНК";30101810800000000890
041824833;ФИЛИАЛ "ЮЖНЫЙ" ОАО "АКБ "КОР";30101810400000000833
041806870;ФИЛИАЛ N 9 ОАО КБ "ЦЕНТР-ИНВЕСТ";30101810100000000870
041856849;ФИЛИАЛ N3408 ВТБ 24 (ЗАО);30101810000000000849
041806908;ФИЛИАЛ N3408 ВТБ 24 (ЗАО);30101810700000000908
041806896;ФИЛИАЛ АКБ ЕВРОФИНАНС МОСНАРБАНК,ВОЛГОГРАД;30101810100000000896
041856842;ФИЛИАЛ В Г.ВОЛЖСКИЙ ОАО АБ "ИНКОМБАНК";30101810900000000842
041806762;ФИЛИАЛ ВОЛРУ ОАО "МИНБ";30101810700000000762
041806893;ФИЛИАЛ ЗАО "РУССТРОЙБАНК" Г.ВОЛГОГРАД;30101810200000000893
041806704;ФИЛИАЛ КБ "АЛЬТА-БАНК" (ЗАО) В Г.ВОЛГОГРАДЕ;30101810700000000704
041806851;ФИЛИАЛ НБ "ТРАСТ" (ОАО) В Г.ВОЛГОГРАД;30101810200000000851
041806879;ФИЛИАЛ ОАО "БИНБАНК" В ВОЛГОГРАДЕ;30101810800000000879
041806862;ФИЛИАЛ ОАО "МДМ-БАНК" В Г.ВОЛГОГРАД;30101810600000000862
041856862;ФИЛИАЛ ОАО "МДМ-БАНК" В Г.ВОЛЖСКИЙ;30101810100000000862
041806872;ФИЛИАЛ ОАО "ТРАНСКРЕДИТБАНК"В Г.ВОЛГОГРАДЕ;30101810700000000872
041806904;ФИЛИАЛ ОАО "УРАЛСИБ" В Г.ВОЛГОГРАД;30101810500000000904
041806845;ФИЛИАЛ ОАО БАНК "МЕНАТЕП";30101810300000000845
041806706;ФИЛИАЛ ОАО БАНК "РОСТ" В Г.ВОЛГОГРАДЕ;30101810300000000706
041806852;ФИЛИАЛ ОАО БАНК ВТБ В Г.ВОЛГОГРАДЕ;30101810500000000852
041856762;ФИЛИАЛ ОАО"МИНБ" В Г.ВОЛЖСКОМ;30101810200000000762
041822861;ФИЛИАЛ ООО КБ "НАРАТБАНК" В Г.КАМЫШИНЕ;30101810300000000861
041801854;ФИЛИАЛ ООО КБ "НАРАТБАНК" В Р.П.ЕЛАНИ;30101810600000000854
041814839;ФКБ "ВОЛГО-ДОНСКОЙ ИНВЕСТИЦИОННЫЙ БАНК";30101810900000000839
041806836;ФКБ "ВОЛГО-ДОНСКОЙ ИНВЕСТИЦИОННЫЙ БАНК";30101810500000000836
041817817;ФКБ "ВОЛГОФОНДБАНК";30101810800000000817
041801826;ФКБ "ВОЛГОФОНДБАНК";30101810900000000826
041803820;ФКБ "ВОЛГОФОНДБАНК";30101810900000000820
041814746;ФКБ "КООПТОРГБАНК";30101810200000000746
041810804;ФКБ "КООПТОРГБАНК";30101810500000000804
041806814;ФКБ "МОНТАЖСПЕЦБАНК";30101810700000000814
041806884;ФКБ "МОСКОММЕРЦБАНК" (ООО) Г.ВОЛГОГРАД;30101810400000000884
041810803;ФКБ "НАНС";30101810200000000803
041809752;ФКБ "НАНС";30101810300000000752
041809800;ФКБ "НАНС";30101810100000000800
041806759;ФКБ "НАНС"  ГОРОДИЩЕНСКИЙ;30101810700000000759
041824853;ФКБ "ПЕТРОКОММЕРЦ" В Г.ВОЛГОГРАДЕ;30101810600000000853
041856821;ФКБ "САВА";30101810400000000821
041856834;ФКБ "САВА";30101810400000000834
041803740;ФКБ "ЦЕНТРКОМБАНК";30101810200000000740
041806868;ФКБ "ЮНИАСТРУМ БАНК" В ВОЛГОГРАДЕ;30101810400000000868
041806850;ФКБ ВОЛГОГРАДСКИЙ ФИЛИАЛ КБ "БРИКО";30101810900000000850
041806847;ФКБ ВОРОШИЛОВСКИЙ ОАО "РУСЮГБАНК";30101810900000000847
041806843;ФКБ ГОРОДИЩЕНСКИЙ ФИЛИАЛ ОАО КБ "РУСЮГБАНК";30101810700000000843
041806878;ФКБ ОАО "ГОРОДСКОЙ КЛИЕНТСКИЙ" Г.ВОЛГОГРАД;30101810500000000878
041806873;Ф-Л "ВОЛГОГРАДСКИЙ" ЗАО "ФПБ";30101810000000000873
041806865;Ф-Л АКБ"СОЮЗОБЩЕМАШБАНК"В Г.ВОЛГОГРАДЕ;30101810500000000865
041806779;Ф-Л ГПБ (ОАО) В Г.ВОЛГОГРАДЕ;30101810900000000779
041806652;ФСБ СБ РФ N 3945 ДУБОВСКОЕ;30101810700000000652
041856662;ФСБ СБ РФ N 3946 ЛЕНИНСКОЕ;30101810300000000662
041814679;ФСБ СБ РФ N 3950 ФРОЛОВСКОЕ;30101810500000000679
041803659;ФСБ СБ РФ N 3951 КЛЕТСКОЕ;30101810100000000659
041803656;ФСБ СБ РФ N 3952 КАЛАЧЕВСКОЕ;30101810200000000656
041806655;ФСБ СБ РФ N 3953 ИЛОВЛИНСКОЕ;30101810600000000655
041810665;ФСБ СБ РФ N 3985 НИКОЛАЕВСКОЕ;30101810600000000665
041814651;ФСБ СБ РФ N 3988 ДАНИЛОВСКОЕ;30101810900000000651
041801653;ФСБ СБ РФ N 3990 ЕЛАНСКОЕ;30101810500000000653
041809648;ФСБ СБ РФ N 4003 АЛЕКСЕЕВСКОЕ;30101810100000000648
041814671;ФСБ СБ РФ N 4005 КУМЫЛЖЕНСКОЕ;30101810100000000671
041814663;ФСБ СБ РФ N 4006 МИХАЙЛОВСКОЕ;30101810600000000663
041809666;ФСБ СБ РФ N 4008 НОВОАННИНСКОЕ;30101810700000000666
041817667;ФСБ СБ РФ N 4009 НОВОНИКОЛАЕВСКОЕ;30101810500000000667
041809657;ФСБ СБ РФ N 4010 КИКВИДЗЕНСКОЕ;30101810900000000657
041817678;ФСБ СБ РФ N 4012 УРЮПИНСКОЕ;30101810900000000678
041810670;ФСБ СБ РФ N 4035 ПАЛЛАСОВСКОЕ;30101810200000000670
041810649;ФСБ СБ РФ N 4045 БЫКОВСКОЕ;30101810600000000649
041824668;ФСБ СБ РФ N 4047 ОКТЯБРЬСКОЕ;30101810400000000668
041822661;ФСБ СБ РФ N 4051 КОТОВСКОЕ;30101810500000000661
041824673;ФСБ СБ РФ N 5816 СВЕТЛОЯРСКОЕ;30101810000000000673
041806681;ФСБ СБ РФ N 5819 ТРАКТОРОЗАВОДСКОЕ;30101810700000000681
041806689;ФСБ СБ РФ N 5824 КИРОВСКОЕ;30101810100000000689
041822658;ФСБ СБ РФ N 7125 КАМЫШИНСКОЕ;30101810500000000658
041824690;ФСБ СБ РФ N 7247 КРАСНОАРМЕЙСКОЕ;30101810300000000690
041806650;ФСБ СБ РФ N 8303 ГОРОДИЩЕНСКОЕ;30101810100000000650
041856693;ФСБ СБ РФ N 8553 ВОЛЖСКОЕ;30101810900000000693
041806685;ФСБ СБ РФ N 86 ЦЕНТРАЛЬНОЕ;30101810900000000685
041806715;ЮЖНЫЙ Ф-Л ОАО "ПРОМСВЯЗЬБАНК";30101810100000000715
041946725;АКБ "ЧЕРЕПОВЕЦКОМБАНК" ЗАО;30101810400000000725
041909769;БАНК "СЕВЕРНЫЙ КРЕДИТ" (ОАО);30101810500000000769
041946773;БАНК "СЕВЕРНЫЙ КРЕДИТ" (ОАО);30101810300000000773
041908733;ВЕЛИКОУСТЮГСКИЙ ФКБ "СЕВЕРГАЗБАНК";30101810500000000733
041909747;ВОЛОГОДСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК";30101810700000000747
041909795;ВОЛОГОДСКИЙ ФИЛИАЛ АВТОБАНК-НИКОЙЛ;30101810600000000795
041909737;ВОЛОГОДСКИЙ ФИЛИАЛ БАНКА "ЦЕНТРАЛЬНОЕ ОВК";30101810600000000737
041909750;ВОЛОГОДСКИЙ ФИЛИАЛ ЗАО АКБ "ЦЕНТРОКРЕДИТ";30101810700000000750
041909728;ВОЛОГОДСКИЙ ФИЛИАЛ ОАО "АБ "ИНКОМБАНК";30101810800000000728
041909745;ВОЛОГОДСКИЙ ФИЛИАЛ ОАО "АКБ САРОВБИЗНЕСБАНК";30101810100000000745
041909736;ВОЛОГОДСКИЙ ФИЛИАЛ ОАО "БАНК МОСКВЫ";30101810300000000736
041909741;ВОЛОГОДСКИЙ ФИЛИАЛ ОАО АКБ "РОСБАНК";30101810900000000741
041909715;ВОЛОГОДСКИЙ ФИЛИАЛ ООО ИКБ "СОВКОМБАНК";30101810800000000715
041909798;ВОЛОГОДСКИЙ ФКБ "СЕВЕРНЫЙ КРЕДИТ" (ЗАО);30101810500000000798
041909744;ВОЛОГОДСКИЙ Ф-Л ОАО "ПРОМСВЯЗЬБАНК";30101810800000000744
041909644;ВОЛОГОДСКОЕ ОТДЕЛЕНИЕ N 8638;30101810900000000644
041912730;ВЫТЕГОРСКИЙ ФКБ "СЕВЕРГАЗБАНК";30101810500000000730
041913783;ГРЯЗОВЕЦКИЙ ФКБ "СЕВЕРГАЗБАНК";30101810800000000783
041909760;ЗАО "БАНК ВОЛОГЖАНИН";30101810800000000760
041912718;ЗАО "ВЫТЕГОРСКИЙ КОМБАНК";30101810700000000718
041946742;ЗАО АКБ "АГРОКРЕДБАНК";30101810700000000742
041909717;ЗАО БАНК "ВОЛОГДАБАНК";30101810400000000717
041909743;ЗАО БАНК "СОВЕТСКИЙ";30101810500000000743
041943749;ЗАО БАНК "ШЕКСНИНСКИЙ";30101810100000000749
041936721;КАДУЙСКИЙ ФКБ "СЕВЕРГАЗБАНК";30101810900000000721
041946721;КАДУЙСКИЙ ФКБ "СЕВЕРГАЗБАНК";30101810200000000721
041909711;КБ "СКОМБАНК" ТОО;30101810600000000711
041909708;НКО "КРЕДИТАЛЬЯНС" (ООО);30103810200000000708
041909790;НЮКСЕНСКИЙ ФКБ "СЕВЕРГАЗБАНК";30101810100000000790
041939790;НЮКСЕНСКИЙ ФКБ "СЕВЕРГАЗБАНК";30101810000000000790
041946747;ОАО "МЕТКОМБАНК";30101810200000000747
041909772;ОАО "ПРОМЭНЕРГОБАНК";30101810500000000772
041909786;ОАО КБ "СЕВЕРГАЗБАНК";30101810800000000786
041946748;ОАО КОМСОЦБАНК "БУМЕРАНГ";30101810500000000748
041908726;ООО "КИЧ-ГОРОДОКБАНК";30101810300000000726
041908704;ООО КБ "УСТЮГ-БАНК";30101810500000000704
041909740;ООО НКО "ВОЛОГДА-КРЕДИТ";30103810200000000740
041909785;СЕВЕРНЫЙ ФИЛИАЛ ЗАО КБ "РУБЛЕВ";30101810500000000785
041909794;СЕВЕРО-ЗАПАДНЫЙ ФИЛИАЛ ОАО "МЕТКОМБАНК";30101810300000000794
041909735;Ф. ВОЛОГОДСКИЙ ОАО "БАНК ВТБ СЕВЕРО-ЗАПАД";30101810000000000735
041946734;Ф. ЧЕРЕПОВЕЦКИЙ ОАО "БАНК ВТБ СЕВЕРО-ЗАПАД";30101810200000000734
041909712;ФАКБ "АГРОПРОМБАНК" РЕГИОНАЛЬНЫЙ;30101810900000000712
041909788;ФАКБ "СОКОЛБАНК" ИПОТЕЧНЫЙ;30101810400000000788
041946770;ФАКБ "ЧЕРЕПОВЕЦКОМБАНК" БЕЛОЗЕРСКИЙ;30101810400000000770
041946784;ФАКБ "ЧЕРЕПОВЕЦКОМБАНК" КИРИЛЛОВСКИЙ;30101810700000000784
041946776;ФАКБ "ЧЕРЕПОВЕЦКОМБАНК" СЕВЕРНЫЙ;30101810200000000776
041936775;ФАКБ "ЧЕРЕПОВЕЦКОМБАНК" УСТЮЖЕНСКИЙ;30101810600000000775
041909739;ФБ "ВОЛОГДАБАНК" ЗАО;30101810200000000739
041909752;ФИЛИАЛ "АГРОСТРОЙ" ЗАО БАНК "СОВЕТСКИЙ";30101810300000000752
041909781;ФИЛИАЛ "ВОЛОГОДСКИЙ" ОАО "СКБ-БАНК";30101810300000000781
041909710;ФИЛИАЛ "ЗАРЕЧНЫЙ" ЗАО БАНК "СОВЕТСКИЙ";30101810300000000710
041909761;ФИЛИАЛ "ИНВЕСТРАНС" ЗАО БАНК "СОВЕТСКИЙ";30101810100000000761
041909746;ФИЛИАЛ "ИНВЕСТРАНС"ЗАО БАНК "СОВЕТСКИЙ";30101810400000000746
041909787;ФИЛИАЛ "КОКШЕНЬГА" ЗАО БАНК "СОВЕТСКИЙ";30101810100000000787
041946700;ФИЛИАЛ "ЧЕРЕПОВЕЦКИЙ" ЗАО АКБ "АГРОКРЕДБАНК";30101810700000000700
041946738;ФИЛИАЛ "ЧЕРЕПОВЕЦКИЙ" ОАО "ИМПЭКСБАНК";30101810400000000738
041946791;ФИЛИАЛ N 3467 ВТБ 24 (ЗАО);30101810900000000791
041909722;ФИЛИАЛ ВОЛОГОДСКИЙ ОАО БАНК ВТБ;30101810000000000722
041913792;ФИЛИАЛ ГРЯЗОВЕЦКИЙ ЗАО "БАНК ВОЛОГЖАНИН";30101810600000000792
041936763;ФИЛИАЛ ЗАО АКБ"АГРОКРЕДБАНК"В П.САЗОНОВО;30101810900000000763
041913720;ФИЛИАЛ ЗАО БАНК "ВОЛОГДАБАНК" В ПГТ ВОХТОГА;30101810300000000720
041931739;ФИЛИАЛ ЗАО БАНК "ВОЛОГДАБАНК" В С.СЯМЖА;30101810900000000739
041946739;ФИЛИАЛ НБ "ТРАСТ" (ОАО) В Г.ЧЕРЕПОВЕЦ;30101810700000000739
041946749;ФИЛИАЛ ОАО "АСБ-БАНК" В Г.ЧЕРЕПОВЦЕ;30101810800000000749
041909726;ФИЛИАЛ ОАО "МЕТКОМБАНК" В Г.ВОЛОГДЕ;30101810200000000726
041913735;ФИЛИАЛ ОАО "ПРОМЭНЕРГОБАНК" В Г.ГРЯЗОВЦЕ;30101810900000000735
041946797;ФИЛИАЛ ОАО "ПРОМЭНЕРГОБАНК"В Г.ЧЕРЕПОВЦЕ;30101810700000000797
041909782;ФИЛИАЛ ОАО "УРАЛСИБ" В Г.ВОЛОГДА;30101810600000000782
041909756;ФИЛИАЛ ОАО БАНК ВТБ В Г.ВОЛОГДЕ;30101810500000000756
041908731;ФИЛИАЛ ОАО КСБ "БУМЕРАНГ";30101810900000000731
041909709;ФИЛИАЛ"КИРИЛЛОВСКИЙ"ЗАО БАНК "СОВЕТСКИЙ";30101810900000000709
041931779;ФКБ "ВОЛОГДАБАНК" ООО;30101810300000000779
041943771;ФКБ "ВОЛОГДАБАНК" ООО;30101810000000000771
041909778;ФКБ "ВОЛОГЖАНИН-1" ЗАО;30101810300000000778
041946722;ФКБ "ИПОТЕЧНЫЙ" ОАО "МЕТКОМБАНК";30101810500000000722
041924768;ФКБ "КИЧМЕНГСКО-ГОРОДЕЦКИЙ";30101810300000000768
041946720;Ф-Л "ЧЕРЕПОВЕЦКИЙ"ОАО"РОССИЙСКИЙ КРЕДИТ";30101810900000000720
041908615;ФСБ СБ РФ N 151;30101810000000000615
041912607;ФСБ СБ РФ N 1905;30101810400000000607
041936605;ФСБ СБ РФ N 1934;30101810000000000605
041946697;ФСБ СБ РФ N 1935;30101810800000000697
041936602;ФСБ СБ РФ N 1938;30101810100000000602
041946698;ФСБ СБ РФ N 1940;30101810100000000698
041936684;ФСБ СБ РФ N 1949;30101810500000000684
041946614;ФСБ СБ РФ N 1950;30101810100000000614
041913608;ФСБ СБ РФ N 4074;30101810600000000608
041931616;ФСБ СБ РФ N 4078;30101810900000000616
041939601;ФСБ СБ РФ N 4083;30101810500000000601
041908609;ФСБ СБ РФ N 4089;30101810100000000609
041924600;ФСБ СБ РФ N 4094;30101810400000000600
041909693;ФСБ СБ РФ N 67;30101810100000000693
041909606;ФСБ СБ РФ N 7867;30101810100000000606
041943603;ФСБ СБ РФ N 7868;30101810000000000603
041946771;ЧЕРЕПОВЕЦКИЙ ФИЛИАЛ БАНКА "ТАВРИЧЕСКИЙ" (ОАО);30101810700000000771
041946754;ЧЕРЕПОВЕЦКИЙ ФИЛИАЛ ЗАО "РАЙФФАЙЗЕНБАНК";30101810400000000754
041946757;ЧЕРЕПОВЕЦКИЙ ФКБ "СЕВЕРНЫЙ КРЕДИТ" (ЗАО);30101810300000000757
041946799;ЧЕРЕПОВЕЦКИЙ ФКБ "СЕВЕРНЫЙ КРЕДИТ" (ОАО);30101810300000000799
041946719;ЧЕРЕПОВЕЦКИЙ ФКБ-РЦ "СЕВЕРГАЗБАНК";30101810500000000719
042007873;"ВОРОНЕЖСКИЙ" ФБ "ДИАЛОГ-ОПТИМ" (ООО);30101810900000000873
042007750;АННИНСКИЙ ФИЛИАЛ АБ "ВОРОНЕЖ";30101810900000000750
042049787;БОГУЧАРСКИЙ ФИЛИАЛ МБ "ПЕТР ПЕРВЫЙ";30101810300000000787
042007866;ВОРОНЕЖСКИЙ РЕГИОНАЛЬНЫЙ ФАКБ "СБС-АГРО";30101810700000000866
042007800;ВОРОНЕЖСКИЙ РФ НКО "ОРС" (ОАО);30103810900000000800
042007811;ВОРОНЕЖСКИЙ РФ ОАО "РОССЕЛЬХОЗБАНК";30101810700000000811
042007781;ВОРОНЕЖСКИЙ ФИЛИАЛ "НОМОС-БАНКА" (ОАО);30101810500000000781
042007737;ВОРОНЕЖСКИЙ ФИЛИАЛ "ТКБ" (ЗАО);30101810800000000737
042007677;ВОРОНЕЖСКИЙ ФИЛИАЛ АБ "РОССИЯ";30101810300000000677
042007743;ВОРОНЕЖСКИЙ ФИЛИАЛ АВТОБАНК-НИКОЙЛ;30101810700000000743
042007808;ВОРОНЕЖСКИЙ ФИЛИАЛ БАНКА "ЦЕНТРАЛЬНОЕ ОВК";30101810700000000808
042007765;ВОРОНЕЖСКИЙ ФИЛИАЛ ЗАО "РАЙФФАЙЗЕНБАНК";30101810500000000765
042007804;ВОРОНЕЖСКИЙ ФИЛИАЛ ЗАО КБ "СИБКУПБАНК";30101810500000000804
042007709;ВОРОНЕЖСКИЙ ФИЛИАЛ ЗАО ЮНИКРЕДИТ БАНК;30101810100000000709
042007732;ВОРОНЕЖСКИЙ ФИЛИАЛ КБ "РОСПРОМБАНК" (ООО);30101810300000000732
042007801;ВОРОНЕЖСКИЙ ФИЛИАЛ НКО "ИНКАХРАН" (ОАО);30103810200000000801
042007888;ВОРОНЕЖСКИЙ ФИЛИАЛ ОАО "БАЛТИЙСКИЙ БАНК";30101810500000000888
042007729;ВОРОНЕЖСКИЙ ФИЛИАЛ ОАО "БАНК ВЕФК";30101810300000000729
042007857;ВОРОНЕЖСКИЙ ФИЛИАЛ ОАО "БАНК МОСКВЫ";30101810900000000857
042007749;ВОРОНЕЖСКИЙ ФИЛИАЛ ОАО "ИНКАСБАНК";30101810500000000749
042007718;ВОРОНЕЖСКИЙ ФИЛИАЛ ОАО "РУСЬ-БАНК";30101810900000000718
042007815;ВОРОНЕЖСКИЙ ФИЛИАЛ ОАО "ЭТАЛОНБАНК";30101810900000000815
042007725;ВОРОНЕЖСКИЙ ФИЛИАЛ ОАО АКБ "РОСБАНК";30101810100000000725
042007742;ВОРОНЕЖСКИЙ ФИЛИАЛ ОАО АКБ "СВЯЗЬ-БАНК";30101810400000000742
042007844;ВОРОНЕЖСКИЙ ФИЛИАЛ ООО "БАНК Т";30101810900000000844
042007780;ВОРОНЕЖСКИЙ ФИЛИАЛ ООО ИКБ "СОВКОМБАНК";30101810200000000780
042007826;ВОРОНЕЖСКИЙ ФИЛИАЛ ПВ-БАНК (ЗАО);30101810300000000826
042007807;ВОРОНЕЖСКИЙ Ф-Л БАНКА"ВОЗРОЖДЕНИЕ"(ОАО);30101810400000000807
042007727;ВОРОНЕЖСКИЙ Ф-Л ЗАО МКБ "МОСКОМПРИВАТБАНК";30101810700000000727
042007882;ВОРОНЕЖСКИЙ Ф-Л ОАО "ПРОМСВЯЗЬБАНК";30101810700000000882
042007748;ВФ ОАО КБ "ФУНДАМЕНТ-БАНК";30101810200000000748
042012718;КАЛАЧЕЕВСКИЙ ФИЛИАЛ МБ "ПЕТР ПЕРВЫЙ";30101810700000000718
042034759;КАНТЕМИРОВСКИЙ ФИЛИАЛ МБ "ПЕТР ПЕРВЫЙ";30101810800000000759
042007784;ЛЕВОБЕРЕЖНЫЙ ФИЛИАЛ МБ "ПЕТР ПЕРВЫЙ";30101810400000000784
042027727;ЛИСКИНСКИЙ ФИЛИАЛ АБ "ВОРОНЕЖ";30101810300000000727
042027704;ЛИСКИНСКИЙ ФИЛИАЛ ОАО БАНК "ЮГО-ВОСТОК";30101810200000000704
042028772;НОВОВОРОНЕЖСКИЙ ФИЛИАЛ АБ "ВОРОНЕЖ";30101810200000000772
042020789;НОВОУСМАНСКИЙ ФИЛИАЛ МБ "ПЕТР ПЕРВЫЙ";30101810200000000789
042007731;ОАО "АРКСБАНК";30101810000000000731
042007852;ОАО "ВКЛАДБАНК";30101810400000000852
042007705;ОАО "ВОРОНЕЖПРОМБАНК";30101810900000000705
042007707;ОАО БАНК "ВОРОНЕЖ";30101810500000000707
042007793;ОАО БАНК "ЮГО-ВОСТОК";30101810200000000793
042007700;ОАО КБ "АГРОИМПУЛЬС";30101810400000000700
042007812;ОАО РНКО "ФБ";30103810600000000812
042007878;ООО НДКО "РИЧФОРД КРЕДИТ";30124810500000000878
042007839;ООО НДКО "РИЧФОРД КРЕДИТ";30124810400000000839
042007719;РАМОНСКИЙ ФИЛИАЛ МБ "ПЕТР ПЕРВЫЙ";30101810200000000719
042034740;РОССОШАНСКИЙ ФИЛИАЛ АБ "ВОРОНЕЖ";30101810000000000740
042034780;РОССОШАНСКИЙ ФИЛИАЛ МБ "ПЕТР ПЕРВЫЙ";30101810400000000780
042047730;СЕМИЛУКСКИЙ ФИЛИАЛ МБ "ПЕТР ПЕРВЫЙ";30101810900000000730
042011779;ТАЛОВСКИЙ ФИЛИАЛ МБ "ПЕТР ПЕРВЫЙ";30101810700000000779
042007849;Ф."ВОРОНЕЖ" ЗАО "БАНК РУССКИЙ СТАНДАРТ";30101810400000000849
042007851;Ф.ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНЫЙ АКБ"ИНВЕСТБАНК"(ОАО);30101810100000000851
042007764;ФАКБ "АВИАБАНК";30101810200000000764
042007771;ФАКБ "ИНВЕСТТОРГБАНК" (ОАО) "ВОРОНЕЖСКИЙ";30101810400000000771
042007798;ФАКБ "ПРОМРАДТЕХБАНК";30101810700000000798
042007766;ФАКБ "ЭЛЕКТРОБАНК";30101810800000000766
042007799;ФАКБ ВОРОНЕЖСКИЙ ОАО "БАНК РОССИЙСКИЙ КРЕДИТ";30101810000000000799
042030757;ФАКБ ЭРТИЛЬСКИЙ ФИЛИАЛ МБ "ПЕТР ПЕРВЫЙ";30101810600000000757
042007706;ФАКБ"АГРОПРОМБАНК" РЕГИОНАЛЬНЫЙ;30101810200000000706
042007824;ФЗАО "ГАЗЭНЕРГОПРОМБАНК" В Г.ВОРОНЕЖЕ;30101810700000000824
042007755;ФЗАО АКБ "ЭКСПРЕСС-ВОЛГА" В Г.ВОРОНЕЖЕ;30101810400000000755
042007767;ФИЛИАЛ "ВОРОНЕЖ" АКБ "НРБАНК" (ОАО);30101810100000000767
042007770;ФИЛИАЛ "ВОРОНЕЖСКИЙ" "МОЙ БАНК" (ООО);30101810100000000770
042007886;ФИЛИАЛ "ВОРОНЕЖСКИЙ" ЗАО "КБ "ГУТА-БАНК";30101810900000000886
042007803;ФИЛИАЛ "ВОРОНЕЖСКИЙ" ЗАО "КБ ОТКРЫТИЕ";30101810200000000803
042007776;ФИЛИАЛ "ВОРОНЕЖСКИЙ" ЗАО "МОССТРОЙЭКОНОМБАНК";30101810900000000776
042007855;ФИЛИАЛ "ВОРОНЕЖСКИЙ" КБ "ИНТЕРКОММЕРЦ" (ООО);30101810300000000855
042007772;ФИЛИАЛ "ВОРОНЕЖСКИЙ" МЕЖБИЗНЕСБАНКА (ООО);30101810700000000772
042007912;ФИЛИАЛ "ВОРОНЕЖСКИЙ" ОАО "АЛЬФА-БАНК";30101810900000000912
042007735;ФИЛИАЛ "ВОРОНЕЖСКИЙ" ОАО "СОБИНБАНК";30101810200000000735
